Yuba County Water Agency,CAG995001,FruitridgeVistaWaterCo_NOT.pdf
Yuima Muncipal Water District,CAG140001,NOT - Fruitridge Vista Water Company.pdf
Willows City,CAC447786,r5-2017-0085-016.pdf
Yuima Muncipal Water District,CAG140001,R4 Signed NOAs - City of Glendora Water System.pdf
Yuima Muncipal Water District,CAG140001,Golden State WC R4 WS 2015 Annual Rpts.pdf
Yuima Muncipal Water District,CAG140001,Signed NOA-Golden State WC-San Dimas Water System.pdf
Yuima Muncipal Water District,CAG140001,Golden State WC R7 WS 2015 Annual Rpts.pdf
Yuima Muncipal Water District,CAG140001,R7Signed NOA-Golden State WC - Morongo Del Norte Water System.pdf
Yuima Muncipal Water District,CAG140001,Golden State WC R5 and R7 WS 2015 Annual Rpts.pdf
Yuima Muncipal Water District,CAG140001,R7Signed NOA-Golden State WC - Lucerne Water System.pdf
Yuima Muncipal Water District,CAG140001,Golden State WC R5 and R7 WS 2015 Annual Rpts.pdf
Yuima Muncipal Water District,CAG140001,R7Signed NOA-Golden State WC - Desert View Water System.pdf
Yuima Muncipal Water District,CAG140001,Golden State WC R6 WS 2015 Annual Rpts.pdf
Yuima Muncipal Water District,CAG140001,R6VSigned NOA-Golden State WC - Apple Valley North Water System.pdf
Yuima Muncipal Water District,CAG140001,Golden State WC R3 WS 2015 Annual Rpts.pdf
Yuima Muncipal Water District,CAG140001,R3Signed NOA-Golden State WC - Edna Water System.pdf
Yuima Muncipal Water District,CAG140001,Golden State WC R3 WS 2015 Annual Rpts.pdf
Yuima Muncipal Water District,CAG140001,R3Signed NOA-Golden State WC - Lake Marie Water System.pdf
Yuima Muncipal Water District,CAG140001,Golden State WC R3 WS 2015 Annual Rpts.pdf
Yuima Muncipal Water District,CAG140001,R3Signed NOA-Golden State WC - Tanglewood Water System.pdf
Yuima Muncipal Water District,CAG140001,Golden State WC R3 WS 2015 Annual Rpts.pdf
Yuima Muncipal Water District,CAG140001,R3Signed NOA-Golden State WC - Sisquoc Water System.pdf
Yuima Muncipal Water District,CAG140001,Golden State WC R8 WS 2015 Annual Rpts.pdf
Yuima Muncipal Water District,CAG140001,R8Signed NOA-Golden State WC - PLACENTIA.pdf
Yuima Muncipal Water District,CAG140001,Golden State WC R8 WS 2015 Annual Rpts.pdf
Yuima Muncipal Water District,CAG140001,R8Signed NOA-Golden State WC - YORBA LINDA.pdf
Yuima Muncipal Water District,CAG140001,Golden State WC R8 WS 2015 Annual Rpts.pdf
Yuima Muncipal Water District,CAG140001,R8Signed NOA-Golden State WC - COWAN HEIGHTS.pdf
Yuima Muncipal Water District,CAG140001,Golden State WC R8 WS 2015 Annual Rpts.pdf
Yuima Muncipal Water District,CAG140001,R8Signed NOA-Golden State WC - WEST ORANGE.pdf
Yuima Muncipal Water District,CAG140001,NOT- Golden State WC-Ojai Water System.pdf
Yuima Muncipal Water District,CAG140001,R4Signed NOA-Golden State WC - OJAI.pdf
Yuima Muncipal Water District,CAG140001,Golden State WC R7 WS 2015 Annual Rpts.pdf
Yuima Muncipal Water District,CAG140001,R7Signed NOA-Golden State WC - MORONGO DEL SUR.pdf
Yuima Muncipal Water District,CAG140001,Golden State WC R7 WS 2015 Annual Rpts.pdf
Yuima Muncipal Water District,CAG140001,R7 Signed NOA-Golden State WC - CALIPATRIA.pdf
Yuima Muncipal Water District,CAG140001,Golden State WC R6 WS 2015 Annual Rpts.pdf
Yuima Muncipal Water District,CAG140001,R6Signed NOA-Golden State WC - WRIGHTWOOD.pdf
Yuima Muncipal Water District,CAG140001,Golden State WC R6 WS 2015 Annual Rpts.pdf
Yuima Muncipal Water District,CAG140001,R6VSigned NOA-Golden State WC - APPLE VALLEY SOUTH.pdf
Yuima Muncipal Water District,CAG140001,Golden State WC R6 WS 2015 Annual Rpts.pdf
Yuima Muncipal Water District,CAG140001,R6V Signed NOA-Golden State WC-BARSTOW.pdf
Yuima Muncipal Water District,CAG140001,Golden State WC R5 WS 2015 Annual Rpts.pdf
Yuima Muncipal Water District,CAG140001,R5SSigned NOA-Golden State WC - CORDOVA.pdf
Yuima Muncipal Water District,CAG140001,Golden State WC R5 WS 2015 Annual Rpts.pdf
Yuima Muncipal Water District,CAG140001,R5SSigned NOA-Golden State WC - CLEARLAKE.pdf
Yuima Muncipal Water District,CAG140001,Golden State WC R4 WS 2015 Annual Rpts.pdf
Yuima Muncipal Water District,CAG140001,R4Signed NOA-Golden State WC - Willowbrook.pdf
Yuima Muncipal Water District,CAG140001,Golden State WC R4 WS 2015 Annual Rpts.pdf
Yuima Muncipal Water District,CAG140001,R4Signed NOA-Golden State WC - South Arcadia.pdf
Yuima Muncipal Water District,CAG140001,Golden State WC R4 WS 2015 Annual Rpts.pdf
Yuima Muncipal Water District,CAG140001,R4Signed NOA-Golden State WC-Claremont.pdf
Yuima Muncipal Water District,CAG140001,Golden State WC R4 WS 2015 Annual Rpts.pdf
Yuima Muncipal Water District,CAG140001,R4Signed NOA-Golden State WC - Simi Vally.pdf
Yuima Muncipal Water District,CAG140001,Golden State WC R4 WS 2015 Annual Rpts.pdf
Yuima Muncipal Water District,CAG140001,R4Signed NOA-Golden State WC - Southwest.pdf
Yuima Muncipal Water District,CAG140001,Golden State WC R4 WS 2015 Annual Rpts.pdf
Yuima Muncipal Water District,CAG140001,R4Signed NOA-Golden State WC - Norwalk.pdf
Yuima Muncipal Water District,CAG140001,Golden State WC R3 WS 2015 Annual Rpts.pdf
Yuima Muncipal Water District,CAG140001,R3Signed NOA-Golden State WC - Orcutt.pdf
Yuima Muncipal Water District,CAG140001,Golden State WC R3 WS 2015 Annual Rpts.pdf
Yuima Muncipal Water District,CAG140001,R3Signed NOA-Golden State WC - Los Osos.pdf
Yuima Muncipal Water District,CAG140001,Golden State WC R3 WS 2015 Annual Rpts.pdf
Yuima Muncipal Water District,CAG140001,R3Signed NOA-Golden State WC- Nipomo.pdf
Yuima Muncipal Water District,CAG140001,Golden State WC R4 WS 2015 Annual Rpts.pdf
Yuima Muncipal Water District,CAG140001,R4Signed NOA-Golden State WC- Hollydale.pdf
Yuima Muncipal Water District,CAG140001,Golden State WC R4 WS 2015 Annual Rpts.pdf
Yuima Muncipal Water District,CAG140001,R4Signed NOA-Golden State WC - Florence Graham.pdf
Yuima Muncipal Water District,CAG140001,R4Signed NOA-Golden State WC - Culver City.pdf
Yuima Muncipal Water District,CAG140001,Golden State WC R4 WS 2015 Annual Rpts.pdf
Yuima Muncipal Water District,CAG140001,R4Signed NOA-Golden State WC - Bellgardens.pdf
Yuima Muncipal Water District,CAG140001,Golden State WC R4 WS 2015 Annual Rpts.pdf
Yuima Muncipal Water District,CAG140001,R4Signed NOA-Golden State WC - Artesia.pdf
Yuima Muncipal Water District,CAG140001,Golden State WC R4 WS 2015 Annual Rpts.pdf
Yuima Muncipal Water District,CAG140001,R4Signed NOA-Golden State WC - South San Gabriel Water System.pdf
Yuima Muncipal Water District,CAG140001,Golden State WC R2 WS 2015 Annual Rpts.pdf
Yuima Muncipal Water District,CAG140001,R2Signed NOA-Golden State WC - BayPoint Water System.pdf
Yuima Muncipal Water District,CAG140001,R3Signed NOA-Golden State WC - Los Osos.pdf
Yuima Muncipal Water District,CAG140001,R3 Signed NOA- Goleta Water District.pdf
Willows City,CAC447786,r5-2017-0085-019.pdf
Graton CSD,CA0023639,18_0001_Graton_NPDES.pdf
Yuima Muncipal Water District,CAG140001,R2 Signed NOA- Great Oaks Water Company Water System.pdf
Grizzly Lake CSD,CA0081744,R5-2019-0052.pdf
Grizzly Lake CSD,CA0081744,ROWD Complete_Delleker.pdf
Grizzly Lake Resort Imp Dist,CA0081744,2007-0019.pdf
USDI National Park Service Yosemite National Park,CAG995002,1_GrizzRanch_NOA.pdf
Yuba County Water Agency,CAG995001,Hart Creek _NOA.pdf
Yuba County Water Agency,CAG995001,HartCreek_NOT.pdf
Yuima Muncipal Water District,CAG140001,R5F Signed NOA- Hart Creek Estates.pdf
Union Sanitary District,CA0037869,Nutrient Watershed Permit - R2-2014-0014.pdf
Union Sanitary District,CA0037869,R2-2012-0004.pdf
Healdsburg City,CA0025135,22_0017_Healdsburg_WWTF_NPDES.pdf
Heber PUD,CA0104370,R7-2022-0007.pdf
Yuima Muncipal Water District,CAG140001,R7 Signed NOA- Heber Public Utility District.pdf
Yuima Muncipal Water District,CAG140001,R9 Signed NOA- Helix Water System - WDID 4DW0400.pdf
Heritage Ranch CSD,CA0048941,R3-2017-0026 Final.pdf
Yuima Muncipal Water District,CAG140001,R6V Signed NOA- Hesperia Water District.pdf
Yuima Muncipal Water District,CAG140001,R5S Signed NOA- Highlands Mutual Water Company.pdf
Yuima Muncipal Water District,CAG140001,NOT for Hillview Water Company systems.pdf
Holtville City,CA0104361,R7-2022-0005.pdf
Yuima Muncipal Water District,CAG140001,R1 Signed NOA- HUMBOLDT BAY WD WS - WDID 4DW0732.pdf
Yuima Muncipal Water District,CAG140001,R1 Signed NOA- HUMBOLDT CSD WS - WDID 4DW0024.pdf
Humboldt County Resort Improvement District #1,CA0023027,22_0002shltrCvNPDES.pdf
Yuima Muncipal Water District,CAG140001,R5F Signed NOA-Hungry Gulch Mutual WC Consolidated.pdf
Imperial CCD,nan,7A130135001-ROWD.pdf
Imperial CCD,nan,R7-2025-0019.pdf
Imperial City,CA0104400,R7-2021-0002.pdf
Yuba County Water Agency,CAG995001,NOA Indian Springs school District 12142011.pdf
Inland Empire Utilities Agency,CA8000409,R8-2022-0041_IEUA_ RWRFs_WDR_and_MRP.pdf
Inland Empire Utilities Agency,nan,10-0038_Rescission of WDR.pdf
Inland Empire Utilities Agency,CA8000409,R8-2022-0041_IEUA_ RWRFs_WDR_and_MRP.pdf
Inland Empire Utilities Agency,CA8000409,R8-2022-0041_IEUA_ RWRFs_WDR_and_MRP.pdf
Inland Empire Utilities Agency,CA8000409,R8-2022-0041_IEUA_ RWRFs_WDR_and_MRP.pdf
Inland Empire Utilities Agency,CA8000409,R8-2022-0041_IEUA_ RWRFs_WDR_and_MRP.pdf
Ironhouse Sanitary District,CA0085260,R5-2024-0038.pdf
Irvine Ranch Water District,CA8000326,R8-2018-0070_IRWD__Amending_R8-2015-0024.pdf
Willows City,CAC447786,r5-2023-0025-002_noa.pdf
Joint Outfall System,CA0053813,Adopted JWPCP PERMIT NPDES CI-1758 05252023.pdf
Joint Outfall System,CA0053813,Adopted_TransLtr JWPCP NPDES CI-1758 06142023.pdf
Joint Outfall System,CA0053813,Apprval USEPA Method for AVS - AK Warren Facility CI 1758 03262024.pdf
Joint Outfall System,CA0053813,MRP Modification _JWPCP_NPDES CI-1758 signed.pdf
Joint Outfall System,CA0053911,5542_R4-2021-0131_WDR_PKG.pdf
Joint Outfall System,CA0053911,MRP Revision SJCWRP NPDES CI-5542 080123.pdf
Joint Outfall System,CA0053619,0755_R4-2021-0097_PO_TypographicCorrectionLtr_07182021.pdf
Joint Outfall System,CA0053619,0755_R4-2021-0097_WDR_PKG.pdf
Joint Outfall System,CA0053619,PO_AdoptedTransLtr_signed.pdf
Joint Outfall System,CA0054011,5059_R4-2021-0142_WDR_PKG (signed).pdf
Joint Outfall System,CA0054119,5662_R4-2022-0032_WDR_PKG.pdf
Joint Outfall System,CA0054119,Approval Trans_Updated Long Beach WRP Climate Change Plan CI 5662 03262024.pdf
Joint Outfall System,CA0054119,Transmittal of adopted permit LBWRP CI 5662.pdf
Joint Outfall System,CA0053716,2848_R4-2021-0096_WDR_PKG.pdf
Joint Outfall System,CA0053716,WN NPDES MRP Modify 09072022.pdf
Joint Outfall System,CA0053716,WN NPDES-Adopted Permit Trans Ltr -21-0610_signed.pdf
Yuima Muncipal Water District,CAG140001,R8 Signed NOA- Jurupa Community Services District - WDID 4DW0538.pdf
Yuba County Water Agency,CAG995001,157-Arbor Ave_NOT.pdf
Yuba County Water Agency,CAG995001,ArborAve_NOA.pdf
Yuima Muncipal Water District,CAG140001,R4 Signed NOA- La Canada Irrigation District Water System.pdf
Yuima Muncipal Water District,CAG140001,R4 Signed NOA- City of La Verne.pdf
Yuima Muncipal Water District,CAG140001,R5SSigned NOA-Lake Don Pedro Community Services District.pdf
Yuima Muncipal Water District,CAG140001,R8 Signed NOA-Lake Hemet Municipal Water District Campground Water System - 4DW0756.pdf
Yuima Muncipal Water District,CAG140001,R4-Signed 2ndNOA - City of Lakewood Water System.pdf
Yuima Muncipal Water District,CAG140001,R4 Signed NOA- Las Virgenes Municipal Water District Water System.pdf
Lathrop City,CA0085359,r5-2022-0004-01_npdes.pdf
Lathrop City,CA0085359,r5-2022-0004_npdes.pdf
Lathrop City,CA0085359,r5-2023-0032_npdes_ao.pdf
Yuima Muncipal Water District,CAG140001,WD ID 4DW0003 - 2023 Annual Monitoring.pdf
Lincoln-SMD1 Wastewater Authority,CA0084476,r5-2024-0024_npdes.pdf
Linda Cnty Water District,CA0079651,r5-2022-0070_npdes.pdf
Yuima Muncipal Water District,CAG140001,R5S Signed NOA-Linda County WD.pdf
"Liquid Stone Holdings, LLC",CA0109258,Adopted Order R9-2018-0063.pdf
"Liquid Stone Holdings, LLC",CA0109258,Stone_TO_TransmittalLtr.pdf
Willows City,CAC447786,R5-2017-0085-018.pdf
Yuima Muncipal Water District,CAG140001,Livermore NPDES 2023.pdf
Livermore City,CA0038008,City of Livermore - R2-2022-2025.pdf
Livermore City,CA0038679,Nutrient Watershed Permit - R2-2014-0014.pdf
Livermore-Amador Valley Water Management Agency,CA0038679,LAVWMA - R2-2021-0007.pdf
Union Sanitary District,CA0037869,Nutrient Watershed Permit - R2-2014-0014.pdf
Union Sanitary District,CA0037869,R2-2012-0004.pdf
Lodi City,nan,r5-2025_0046_wdr.pdf
Lodi City,nan,r5_2025-0046_mrp.pdf
Loleta CSD,CA0023671,20_0002_Loleta_CSD_WDR and Recycling NPDES.pdf
Lompoc City,CA0048127,Lompoc Final Order 2022-004 and TSO 2022-0005 Transmittal Letter.pdf
Lompoc City,CA0048127,lompoc_finalorder.pdf
Yuima Muncipal Water District,CAG140001,R4 Signed NOA- WDID 4DW0175 - City of Long Beach Water System.pdf
Los Angeles City Bureau of Sanitation,CA0109991,Adopted Hyperion NPDES Trans Ltr to Discharger CI-1492 032023 signed.pdf
Los Angeles City Bureau of Sanitation,CA0109991,Hyperion NPDES CA0109991 CI-1492_FINAL+SIGNED.pdf
Los Angeles City Bureau of Sanitation,CA0056227,Adopt Trans Ltr DCTWRP CI-5695 01242023 signed.pdf
Los Angeles City Bureau of Sanitation,CA0056227,Adopted DCTWRP NPDES CI-5695_01242023.pdf
Los Angeles City Bureau of Sanitation,CA0053856,TIWRP_TSO_Amendment_TransLtr_08122025_Signed sw.pdf
Los Angeles City Bureau of Sanitation,CA0053856,TSO NPDES TIWRP _08112025_Final after comments 08112025_for signature.pdf
Los Angeles City Bureau of Sanitation,CA0053953,Final LAG NPDES permit_CI 5675 Final_Signed.pdf
Yuima Muncipal Water District,CAG140001,LR586 MAIL.pdf
Los Angeles Cnty DPW,CA0059099,6599_R4-2021-0062_COV.pdf
Los Angeles Cnty DPW,CA0059099,6599_R4-2021-0062_WDR.pdf
Los Angeles Cnty DPW,CA0059099,Approval Trans_Revised Malibu Mesa WRP Climate Change Plan CI 6599 03262024.pdf
Los Angeles Cnty DPW,CA0059099,Table E-6 Amendment Transmittal Letter_07062021.pdf
Los Angeles Cnty DPW Sewer Maintenance Div,nan,5689_00-167_MRP.pdf
Los Angeles Cnty DPW Sewer Maintenance Div,nan,5689_00-167_WDR.pdf
Los Angeles Cnty Sanitation Districts,nan,6188_87-049_WRR.pdf
Los Angeles Cnty Sanitation Districts,nan,6188_97-072_WRR.pdf
Yuima Muncipal Water District,CAG140001,R6T Signed NOA- Lukins Brothers Water Company.pdf
Yuima Muncipal Water District,CAG140001,R4Signed NOA-City of Lynwood Water System.pdf
Yuima Muncipal Water District,CAG140001,R5F Signed NOA- Madera County MD 46.pdf
Madera County Public Works Department - Special Districts,nan,Oakhurst Order 97-015.pdf
Yuba County Water Agency,CAG995001,MaderaCounty_MarinaView(#7)_NOA.pdf
Yuba County Water Agency,CAG995001,MaderaCounty_LakeShore(#6)_NOA.pdf
Manteca City,CA0081558,r5-2021-0003_npdes.pdf
Marin Cnty Sanitary District 5,CA0037753,R2-2023-0018.pdf
Marin Cnty Sanitary District 5,CA0037427,Paradise Cove - R2-2021-0017.pdf
Yuima Muncipal Water District,CAG140001,R2 Signed NOA- Marin Municipal Water District.pdf
Willows City,CAC447786,r5-2017-0085-017.pdf
Yuima Muncipal Water District,CAG140001,R2 Signed NOA-City of Martinez.pdf
Maxwell PUD,nan,R5-2009-0109.pdf
Yuima Muncipal Water District,CAG140001,R4 Signed NOA- Maywood Mutual WC #2.pdf
Yuima Muncipal Water District,CAG140001,R4 Signed NOA- Maywood Mutual WC #1.pdf
McCabe USD,CA0104281,0010mcabe.pdf
McKinleyville Community Service District,CA0024490,2024_0023_mckinleyville_sc_npdes_signed.pdf
Yuima Muncipal Water District,CAG140001,R1 Signed NOA- MCKINLEYVILLE CSD WS - WDID 4DW0026.pdf
Mendocino City CSD,CA0022870,22_01mendo_npdes.pdf
Mendocino County WWD #2 Anchor Bay,CA0024040,21_0005_AnchorBay_WWTF_NPDES.pdf
Yuima Muncipal Water District,CAG140001,R2 Signed NOA- Menlo Park Municipal Water District.pdf
Yuba County Water Agency,CAG995001,NOA_MERCED.pdf
Yuba County Water Agency,CAG995001,NOT_MERCED.pdf
Yuima Muncipal Water District,CAG140001,R2 Signed NOA- Mid-Peninsula Water District.pdf
Millbrae City,CA0037532,R2-2024-0005 (Millbrae NPDES Permit).pdf
Yuima Muncipal Water District,CAG140001,R1 Signed NOA- MILLVIEW COUNTY WS - WDID 4DW0067.pdf
Yuima Muncipal Water District,CAG140001,CA04210019 Mission Hills CSD.pdf
Yuima Muncipal Water District,CAG140001,R3Signed NOA-Mission Hills CSD Water System.pdf
Yuima Muncipal Water District,CAG140001,MSWD Facilities Map 2023 2.05.2024.pdf
Yuima Muncipal Water District,CAG140001,R7 Signed NOA- Mission Springs WD- Desert Hot Springs.pdf
Yuima Muncipal Water District,CAG140001,R7 Signed NOA- Mission Springs WD- Palm Springs Crest.pdf
Yuima Muncipal Water District,CAG140001,R7 Signed NOA- Mission Springs WD- West Palm Springs Village.pdf
Willows City,CAC447786,mgo_amend_strike.pdf
Willows City,CAC447786,modesto_wqcf_mgo_noa.pdf
Yuima Muncipal Water District,CAG140001,Modesto ID 2015 Annual Rpt.pdf
Yuima Muncipal Water District,CAG140001,R2 Signed NOA- Montara Water and Sanitary District Water System.pdf
Montecito Sanitary District,CA0047899,20220829_Order R3-2022-0010_Final (ACC).pdf
Yuima Muncipal Water District,CAG140001,R3 Signed NOA- Montecito Water District Water System.pdf
Monterey One Water,CA0048551,r3-2024-0045.pdf
Yuima Muncipal Water District,CAG140001,R4 Signed NOA- City of Monterey Park Water System.pdf
Yuima Muncipal Water District,CAG140001,R3 Signed NOA- City of Morro Bay Water System.pdf
Yuima Muncipal Water District,CAG140001,R9 Signed NOA-Moulton Niguel WD system.pdf
Mountain House City,CA0084271,r5-2023-0033-01_npdes.pdf
Mountain House City,CA0084271,r5-2023-0033_npdes.pdf
Mountain House City,CA0084271,r5-2023-0033_npdes_mod.pdf
Mountain House City,CA0084271,r5-2025-0050_ao.pdf
Yuba County Water Agency,CAG995001,124-NOA-Low Threat.pdf
Yuba County Water Agency,CAG995001,124-Signed_Ammended_NOA- Low Threat.pdf
Yuba County Water Agency,CAG995001,R5-2013-0074-124_not_signed.pdf
Mt Shasta City,CA0078051,Mt_Shasta_Notice_of_Adoption.pdf
Mt Shasta City,CA0078051,Response to Incomplete ROWD.pdf
Mt Shasta City,CA0078051,r5-2023-0016_npdes.pdf
Mt Shasta City,CA0078051,rowd_reminder_letter.pdf
Mt View Sanitary District,CA0037770,MVSD Final Order ADA.pdf
Yuima Muncipal Water District,CAG140001,R8 Signed NOA-Muscoy Mutual Water System- 4DW0356.pdf
Yuima Muncipal Water District,CAG140001,R3 Signed NOA- Nacimiento Water Company.pdf
Napa Sanitation District,CA0037575,Order_R2-2022-0003.pdf
Yuima Muncipal Water District,CAG140001,R7 Signed NOA- City of Needles.pdf
Willows City,CAC447786,r5-2017-0085-015.pdf
Willows City,CAC447786,nvcosd1_wildwood_wwtp_final_noa.pdf
Nevada City,CA0079901,r5-2022-0039_npdes.pdf
Yuba County Water Agency,CAG995001,NOT_NID Potable Water System Maintenace Project_R5-2013-0074-036.pdf
Yuba County Water Agency,CAG995001,NevadaIDPotableWaterSysMaintProj_CoverLetter.pdf
Yuima Muncipal Water District,CAG140001,R5FSigned NOA-New Auberry Water Association Water System.pdf
Newhall Ranch SD,CA0064556,9322_R4-2024-0390_WDR_PKG.pdf.pdf
Yuima Muncipal Water District,CAG140001,R5S Signed NOA- Nice Mutual Water Company.pdf
Niland County Sanitation District,CA0104451,7A130109011-ROWD.pdf
Yuima Muncipal Water District,CAG140001,R8 Signed NOA- City of Norco Water System - 4DW0540.pdf
Yuima Muncipal Water District,CAG140001,R2 Signed NOA- North Coast County Water District Water System.pdf
Yuima Muncipal Water District,CAG140001,R1 Signed NOA- NORTH GUALALA WC WS - WDID 4DW0068.pdf
North San Mateo County Sanitation District,CA0037737,CA0037737 NSMCSD Order R2-2022-0036.pdf
Yuima Muncipal Water District,CAG140001,20240306100321.pdf
Oakland City,CA0038512,R2-2025-0011.pdf
Sonoma County Water Agency (SCWA),CA0023051,12_0101_NPDES_Occidental.pdf
Yuima Muncipal Water District,CAG140001,R3 Signed NOA- Oceano Community Services District Water System.pdf
Oceanside City,CA0107433,AmendedOrderR920190166_Digitally Signed signed dwg 12-14-21.pdf
Oceanside City,CA0107433,AmendingOrderR920210199_Digitally Signed signed dwg 12-14-21.pdf
Oceanside City,CA0107433,Oceanside_Final_Adopted_Order_R9-2019-0166 (1).pdf
Oceanside City,CA0107433,R9-2019-0166_Amended2020 signed dwg 08-17-20.pdf
Oceanside City,CA0107433,R9-2020-0190_Final_Order signed dwg 08-17-20.pdf
Yuima Muncipal Water District,CAG140001,R9 Signed NOA-City of Oceanside system.pdf
Oceanside City,CA0107433,AmendedOrderR920190166_Digitally Signed signed dwg 12-14-21.pdf
Oceanside City,CA0107433,AmendingOrderR920210199_Digitally Signed signed dwg 12-14-21.pdf
Oceanside City,CA0107433,Oceanside_Final_Adopted_Order_R9-2019-0166 (1).pdf
Oceanside City,CA0107433,R9-2019-0166_Amended2020 signed dwg 08-17-20.pdf
Oceanside City,CA0107433,R9-2020-0190_Final_Order signed dwg 08-17-20.pdf
Ojai Valley Sanitary District,CA0053961,Adopted Order Ojai NPDES CI 4245 12212023_ADAchecked.pdf
Ojai Valley Sanitary District,CA0053961,Adopted_OV Trans Ltr 12212023 signed.pdf
Ojai Valley Sanitary District,CA0053961,OV WWTP CCP Due Date Extension Approval Letter CI 4245.pdf
Ojai Valley Sanitary District,CA0053961,OV WWTP MRP Admin Revision Letter CI 4245 03262024.pdf
Ojai Valley Sanitary District,CA0053961,TransLtr OVWWTP Operations Plan CI-4245 08142025_Signed_JHL.pdf
Olivehurst PUD,CA0077836,r5-2021-0024_npdes.pdf
Yuba County Water Agency,CAG995001,OlivehurstPUD_PotableWaterSysProj_NOA.pdf
Yuima Muncipal Water District,CAG140001,R8 Signed NOA- Ontario Municipal Utilities Company Water System.pdf
Orange CSD,CA0110604,R8-2021-0010_OCSD.pdf
Orange CSD,CA0110604,R8-2021-0010_OCSD.pdf
Orange County Water District,nan,R8-2022-0050_WDR_OCWD_GWRS.pdf
Yuima Muncipal Water District,CAG140001,SODWD COPIE24011810310.pdf
"Ormand, Peter M",CA0104841,0009date_garden.pdf
Union Sanitary District,CA0037869,Nutrient Watershed Permit - R2-2014-0014.pdf
Union Sanitary District,CA0037869,R2-2012-0004.pdf
Oro Loma Sanitary District,CA0037559,Order R2-2024-0006.pdf
Oxnard City Wastewater Division,CA0054097,Adopted OWRRF NPDES CI-2022 06172024 signed.pdf
Oxnard City Wastewater Division,CA0054097,MRP amendment CI-2022 07112024.pdf
Oxnard City Wastewater Division,CA0054097,Trans Ltr Adopted Order w Correction OWRRF CI-2022 06172024 signed.pdf
Yuba County Water Agency,CAG995001,154-PGE Pipeline Replacement R502 Project_NOT-osb.pdf
Yuba County Water Agency,CAG995001,PG&ENaturalGasPipelineReplacementProjR-502_NOA.pdf
Yuba County Water Agency,CAG995001,141-NOA_.pdf
Yuba County Water Agency,CAG995001,r5-2013-0074-141_not.pdf
Yuba County Water Agency,CAG995001,145 noa.pdf
Yuba County Water Agency,CAG995001,Ammended_r5-2013-0074-145_noa.pdf
Yuba County Water Agency,CAG995001,R5-2013-0074-145_not_signed.pdf
Padre Dam Municipal Water District,CA0107492,Finalorder_r9_2022_0003 signed dwg 02-11-22.pdf
Palo Alto City,CA0037834,CA0037834 Palo Alto Order R2-2025-0003.pdf
Paradise ID,CA0083488,R5-2025-0014_npdes.pdf
Yuima Muncipal Water District,CAG140001,R5R Signed NOA- Paradise Irrigation District.pdf
Yuima Muncipal Water District,CAG140001,R4Signed NOA- City of Paramount Water System.pdf
Yuima Muncipal Water District,CAG140001,"R4 Signed NOA- Liberty Utilities WC, Lynwood-Compton East WS.pdf"
Yuima Muncipal Water District,CAG140001,"R4 Signed NOA- Liberty Utilities Water Company, Compton West Water System.pdf"
Yuima Muncipal Water District,CAG140001,"R4 Signed NOA- Liberty Utilities WC, Bellflower-Norwalk WS.pdf"
Yuima Muncipal Water District,CAG140001,Pasadena City WS 2015 Annual Rpt.pdf
Yuima Muncipal Water District,CAG140001,R4Signed NOA-City of Pasadena Water System.pdf
Pepperdine University,CA0059099,6599_00-166_MRP.pdf
Petaluma City PWD,CA0037810,Order R2-2021-0008 (1).pdf
Yuima Muncipal Water District,CAG140001,R4 Signed NOA- Pico Water District.pdf
Piedmont City,CA0038504,R2-2025-0012.pdf
Yuima Muncipal Water District,CAG140001,R8 Signed NOA- Pine Cove Water Distrrict - WDID 4DW0542.pdf
Pinole City,CA0037796,R2-2023-0008.pdf
Yuima Muncipal Water District,CAG140001,R3 Signed NOA- WDID 4DW0124 - CITY OF PISMO BEACH WS .pdf
Yuima Muncipal Water District,CAG140001,R2 Signed NOA-City of Pittsburg Water System.pdf
Yuba County Water Agency,CAG995001,136-Signed NOA.pdf
USDI National Park Service Yosemite National Park,CAG995002,SheridanWWTP_NOA.pdf
Placer Cnty Dept of Facility Services,CA0079367,R5-2015-0036.pdf
Placer Cnty Dept of Facility Services,CA0079367,r5-2013-0076_npdes.pdf
Placer Cnty Dept of Facility Services,CA0079316,r5-2010-0092.pdf
Placer Cnty Dept of Facility Services,CA0079316,r5-2015-0033.pdf
Placer Cnty Dept of Facility Services,CA0079316,r5-2016-0080_rec.pdf
Yuba County Water Agency,CAG995001,143-Signed_PCWA_Tinker&SunsetWells_10Jul14.pdf
Yuba County Water Agency,CAG995001,131- Signed NOA.pdf
Yuba County Water Agency,CAG995001,R5-2013-0074-131-01_not_signed.pdf
Yuba County Water Agency,CAG995001,NOT_Placerville_R5-2013-0074-042.pdf
Yuba County Water Agency,CAG995001,R5-2008-0081_CityofPlacerville_NOA.pdf
Willows City,CAC447786,r5-2017-0085-007.pdf
Planada CSD,nan,R5-2013-0021.pdf
Yuima Muncipal Water District,CAG140001,City of Poway WS 2017 Annual Rpt.pdf
Yuima Muncipal Water District,CAG140001,R2 Signed NOA- Presidio Trust Agency Water System.pdf
Yuba County Water Agency,CAG995001,NOA_City of Redding_Utility Project.pdf
Yuima Muncipal Water District,CAG140001,R9 Signed NOA- Ramona MWD system.pdf
Yuima Muncipal Water District,CAG140001,R9Signed NOA-Rancho California Water District.pdf
Yuba County Water Agency,CAG995001,121-Signed NOA.pdf
