"CWNS_ID","FACILITY_ID","STATE_CODE","INFRASTRUCTURE_TYPE","FACILITY_NAME","DESCRIPTION","OWNER_TYPE","SUPERFUND_FLAG","SEMS_ID","SCF_ELIGIBLE","REVIEW_STATUS","REVIEW_TYPE","DATE_LAST_MODIFIED","NO_NEEDS"
"46000523001",1179369,SD,Wastewater,NORTHVILLE WWTP,,Public,N,,N,UNC,,2011-04-01,
"42001113001",1195609,PA,Wastewater,TREMONT MA STP,,Public,N,,N,UNC,,2023-05-03,
"42001275001",1195725,PA,Wastewater,SOUTH HEIDELBERG SS TO R-W,,Public,N,,N,UNC,,2023-05-03,
"42002060001",1195829,PA,Wastewater,COURTDALE BORO SS,,Public,N,,N,UNC,,2023-05-03,
"45041272009",380397,SC,Wastewater,Richland Co.-Belvedere,,Public,N,,N,UNC,,2023-05-03,
"46000047001",1179149,SD,Wastewater,LENNOX WWTP,,Public,N,,N,UNC,,2013-04-26,
"46000103001",1179202,SD,Wastewater,WEBSTER WWT FAC,,Public,N,,N,UNC,,2013-04-26,
"46000368001",1179260,SD,Wastewater,WHITELAKE LAGOON,,Public,N,,N,UNC,,2013-04-26,
"46000419001",1179294,SD,Wastewater,BONESTEEL STP,,Public,N,,N,UNC,,2012-04-15,
"46000448001",1179314,SD,Wastewater,DOLAND STP,,Public,N,,N,UNC,,2013-04-26,
"46000552001",1179398,SD,Wastewater,MINA LAKE STP,,Public,N,,N,UNC,,2013-04-26,
"42005023001",1196485,PA,Wastewater,MONONGAHELA CITY STP,,Public,N,,N,UNC,,2023-05-03,
"42005062001",1196554,PA,Wastewater,DELMONT BORO SS,,Public,N,,N,UNC,,2023-05-03,
"42005093001",1196592,PA,Wastewater,S UNION TWP SS TO UNIONTOWN,,Public,N,,N,UNC,,2023-05-03,
"42005129001",1196626,PA,Wastewater,RESERVE TWP SS TO ALCOSAN,,Public,N,,N,UNC,,2023-05-03,
"42006115001",1197037,PA,Wastewater,VOLANT BORO STP,,Public,N,,N,UNC,,2023-05-03,
"42006192001",1197107,PA,Wastewater,WOODWARD TWP CLEARFIELD SS,,Public,N,,N,UNC,,2023-05-03,
"42007101001",1197143,PA,Wastewater,BELTZVILLE STATE PARK,,Public,N,,N,UNC,,2023-05-03,
"32000013001",1144650,NV,Wastewater,DOUGLAS CO SID #1 WWTF,relining of effluent holding reservoir and improve sludge removal,Public,N,,N,UNC,,2023-05-03,
"42002335001",1195974,PA,Wastewater,FAIRVIEW TWP LUZERNE SS,,Public,N,,N,UNC,,2023-05-03,
"46000000104",3535116,SD,Wastewater,Wall Lake Sanitary District,,Public,N,,N,UNC,,2013-04-26,
"42002096002",408514,PA,Wastewater,FOSTER TWP HICKORY HILLS CS,,Public,N,,N,UNC,,2023-05-03,
"42006098011",441704,PA,Wastewater,GREENE TWP ERIE STP,,Public,N,,N,UNC,,2023-05-03,
"42004711102",3057215,PA,Wastewater,POINT TWP SS TO NORTHUMBERLAND,,Public,N,,N,UNC,,2023-05-03,
"42001070001",1227185,PA,Wastewater,NORTH LEBANON JONESTOWN STP,,Public,N,,N,UNC,,2023-05-03,
"42006181001",1227246,PA,Wastewater,YOUNGSVILLE BORO STP,,Public,N,,N,UNC,,2023-05-03,
"46000004001",1237147,SD,Wastewater,HOT SPRINGS WWTP,,Public,N,,N,UNC,,2013-04-26,
"28001825002",469088,MS,Wastewater,TUNICA CO UTIL DIST - DUNDEE,,Public,N,,N,UNC,,2023-05-03,
"06003055001",1175424,CA,Wastewater,Soledad CTF Collection System,,Public,N,,N,UNC,,2023-05-03,
"46000285001",1179238,SD,Wastewater,RAYMOND LAGOON,,Public,N,,N,UNC,,2013-04-23,
"46000490001",1179342,SD,Wastewater,ROSHOLT STP,,Public,N,,N,UNC,,2013-04-26,
"46000498001",1179348,SD,Wastewater,TRIPP STP,,Public,N,,N,UNC,,2013-04-26,
"13000148001",1109153,GA,Wastewater,Norwood LAS,,Public,N,,N,UNC,,2023-06-19,
"42003029001",1196007,PA,Wastewater,ST THOMAS TWP (FRANKLIN) STP,,Public,N,,N,UNC,,2023-05-03,
"42003064001",1196034,PA,Wastewater,MANCHESTER TWP SS TO DOVER TWP,,Public,N,,N,UNC,,2023-05-03,
"42003289001",1196221,PA,Wastewater,GEORGETOWN AREA STP,,Public,N,,N,UNC,,2023-05-03,
"45000209003",1157101,SC,Wastewater,WOODRUFF/ENOREE RIVER WWTP,,Public,N,,N,UNC,,2023-05-03,
"28001130001",1160453,MS,Wastewater,ROXIE POTW,,Public,N,,N,UNC,,2023-05-03,
"28001543001",1160573,MS,Wastewater,BOLIVAR CO BD OF SUP - CHOCTAW SEWE,,Public,N,,N,UNC,,2023-05-03,
"32000008113",3530256,NV,Wastewater,Moapa Valley WRC,Water Resource Center treatment facility completed in August 2009,Public,N,,N,UNC,,2023-05-03,
"42003109001",1227203,PA,Wastewater,JEFFERSON BORO (YORK) STP,,Public,N,,N,UNC,,2023-05-03,
"42006008001",1227234,PA,Wastewater,BROOKVILLE STP,,Public,N,,N,UNC,,2023-05-03,
"42004001002",1196225,PA,Wastewater,JACKSON/EAST TAYLOR SEWER,,Public,N,,N,UNC,,2023-05-03,
"42005054007",1196536,PA,Wastewater,MAHONING TWP ON-LOTS,,Public,N,,N,UNC,,2023-05-03,
"42005155001",1196649,PA,Wastewater,INDIANA CO MSA - PLUMVILLE STP,,Public,N,,N,UNC,,2023-05-03,
"42005199001",1196700,PA,Wastewater,WEST KITTANNING BORO SS,,Public,N,,N,UNC,,2023-05-03,
"42005205001",1196705,PA,Wastewater,FOX CHAPEL BORO SS,,Public,N,,N,UNC,,2023-05-03,
"42005278001",1196770,PA,Wastewater,NEVILLE TWP SS TO ALCOSAN,,Public,N,,N,UNC,,2023-05-03,
"42005322015",1196828,PA,Wastewater,YOUNGWOOD BORO TO LATROBE,,Public,N,,N,UNC,,2023-05-03,
"42005328001",1196834,PA,Wastewater,PENN BORO SS TO JEANNETTE,,Public,N,,N,UNC,,2023-05-03,
"42005351001",1196857,PA,Wastewater,MT LEBANON TWP SS TO ALCOSAN,,Public,N,,N,UNC,,2023-05-03,
"42005382001",1196888,PA,Wastewater,ROSSLYN FARMS SS TO ALCOSAN,,Public,N,,N,UNC,,2023-05-03,
"42007402002",1197155,PA,Wastewater,MOUNTAIN TOP CLARENCE STP,,Public,N,,N,UNC,,2023-05-03,
"42007474001",1197208,PA,Wastewater,ROYERSFORD BORO STP & CS,,Public,N,,N,UNC,,2023-05-03,
"42000023001",1195362,PA,Wastewater,LOWER PROVIDENCE CS TO OAKS,,Public,N,,N,UNC,,2023-05-03,
"42000133003",1195471,PA,Wastewater,TREDYFFRIN TWP CS TO R-H-M,,Public,N,,N,UNC,,2023-05-03,
"42001060001",1195558,PA,Wastewater,MUHLENBERG TWP SS TO READING,,Public,N,,N,UNC,,2023-05-03,
"42001165001",1195647,PA,Wastewater,PAXTANG BORO SS TO HBG,,Public,N,,N,UNC,,2023-05-03,
"42001312001",1195764,PA,Wastewater,EAST PENN TWP SS,,Public,N,,N,UNC,,2023-05-03,
"42002289001",1195960,PA,Wastewater,TROY TWP CS,,Public,N,,N,UNC,,2023-05-03,
"42002327001",1195968,PA,Wastewater,HONESDALE STP (Central Wayne),,Public,N,,N,UNC,,2023-05-03,
"42003009001",1195990,PA,Wastewater,CUMBERLAND TWP NORTH STP,,Public,N,,N,UNC,,2023-05-03,
"42003026001",1196004,PA,Wastewater,CHAMBERSBURG BORO STP,,Public,N,,N,UNC,,2023-05-03,
"42003040001",1196015,PA,Wastewater,DUNCANNON BORO STP,,Public,N,,N,UNC,,2023-05-03,
"42003133001",1196116,PA,Wastewater,OXFORD TWP SS,,Public,N,,N,UNC,,2023-05-03,
"42003158001",1196136,PA,Wastewater,RAILROAD BORO SS,,Public,N,,N,UNC,,2023-05-03,
"42003181001",1196155,PA,Wastewater,LAKE MEADE STP,,Public,N,,N,UNC,,2023-05-03,
"42003204001",1196177,PA,Wastewater,QUINCY TWP CS,,Public,N,,N,UNC,,2023-05-03,
"42004092001",1196312,PA,Wastewater,SHAMOKIN DAM CS,,Public,N,,N,UNC,,2023-05-03,
"42005101001",1196600,PA,Wastewater,WHITE OAK BORO SS,,Public,N,,N,UNC,,2023-05-03,
"42005122001",1196620,PA,Wastewater,HARMAR TWP SS,,Public,N,,N,UNC,,2023-05-03,
"42005427001",1196923,PA,Wastewater,BROWNSVILLE AREA STP,,Public,N,,N,UNC,,2023-05-03,
"42006049002",1196993,PA,Wastewater,PLYMTONVILLE SS TO CLEARFIELD,,Public,N,,N,UNC,,2023-05-03,
"42006183001",1197100,PA,Wastewater,WASHINGTON TOWNSHIP,,Public,N,,N,UNC,,2023-05-03,
"42006205001",1197119,PA,Wastewater,WILMINGTON TWP STP,,Public,N,,N,UNC,,2023-05-03,
"42007413001",1197170,PA,Wastewater,MARKLESBURG AUTH,,Public,N,,N,UNC,,2023-05-03,
"42007511001",1197260,PA,Wastewater,FOSTER TWP MCKEAN SS,,Public,N,,N,UNC,,2023-05-03,
"45000167001",1157075,SC,Wastewater,SALUDA TREATMENT PLANT,,Public,N,,N,UNC,,2023-05-03,
"45000226001",1157118,SC,Wastewater,WHITE OAK CREEK PLANT,,Public,N,,N,UNC,,2023-05-03,
"45000237002",1157127,SC,Wastewater,ROCKY RIVER WW TRT PLANT,,Public,N,,N,UNC,,2023-05-03,
"45000283001",1157193,SC,Wastewater,ISLE OF PALMS S.C.,,Public,N,,N,UNC,,2023-05-03,
"45000298001",1157200,SC,Wastewater,NCSD/Felix C Davis WWTP,,Public,N,,N,UNC,,2023-05-03,
"28000210001",1160229,MS,Wastewater,"CENTREVILLE POTW,  NORTH",,Public,N,,N,UNC,,2023-05-03,
"28000905001",1160398,MS,Wastewater,NORTH CARROLLTON POTW,,Public,N,,N,UNC,,2023-05-03,
"28001045001",1160431,MS,Wastewater,PORT GIBSON POTW,,Public,N,,N,UNC,,2023-05-03,
"28001105001",1160447,MS,Wastewater,RIENZI POTW,,Public,N,,N,UNC,,2023-05-03,
"28001115001",1160450,MS,Wastewater,"ROLLING FORK POTW, EAST",,Public,N,,N,UNC,,2023-05-03,
"28001677301",1160675,MS,Wastewater,PINE SPRINGS SEPTICS,,Public,N,,Y,UNC,,2023-05-03,
"28001770001",1160738,MS,Wastewater,FALCON POTW,,Public,N,,N,UNC,,2023-05-03,
"42006125005",441610,PA,Wastewater,JEFFERSON TWP MERCER SS,,Public,N,,N,UNC,,2023-05-03,
"42007508100",1197256,PA,Wastewater,WEST FALLOWFIELD TWP STP,,Public,N,,N,UNC,,2023-05-03,
"42006161102",390703,PA,Wastewater,YOUNG TOWNSHIP SS TO MCCALMONT,,Public,N,,N,UNC,,2023-05-03,
"06005176001",1175686,CA,Wastewater,DAVIS CAMPUS WWTF,,Public,N,,N,UNC,,2023-05-03,
"32000200812",3508576,NV,Wastewater,Washoe County Dept of Water Res.,Verdi Septic to Sewer,Public,N,,N,UNC,,2023-05-03,
"42000023007",3077232,PA,Wastewater,COLLINGDALE BORO CS,,Public,N,,N,UNC,,2023-05-03,
"42000023828",3104869,PA,Wastewater,PROSPECT PARK BORO CS,,Public,N,,N,UNC,,2023-05-03,
"42001022001",1227179,PA,Wastewater,ST CLAIR STP,,Public,N,,N,UNC,,2023-05-03,
"45041272007",380385,SC,Wastewater,Richland Co.-Starks Terrace,,Public,N,,N,UNC,,2023-05-03,
"42004027003",431318,PA,Wastewater,BRIAR CREEK BORO & TWP SS EXTENSION,,Public,N,,N,UNC,,2023-05-03,
"42001070002",425805,PA,Wastewater,LICKDALE STP,,Public,N,,N,UNC,,2023-05-03,
"32000030001",1144673,NV,Wastewater,MINDEN GARDNERVILLE SID,,Public,N,,N,UNC,,2023-05-03,
"32000037001",1144683,NV,Wastewater,BOULDER CITY WWTF,,Public,N,,N,UNC,,2023-05-03,
"45000202001",1157096,SC,Wastewater,SUMMERVILLE LAGOON,,Public,N,,N,UNC,,2023-05-03,
"45000259001",1157151,SC,Wastewater,MONCKS CORNER WWTP,,Public,N,,N,UNC,,2023-05-03,
"42005193010",449987,PA,Wastewater,UNITY TWP  - 14 Mile STP,,Public,N,,N,UNC,,2023-05-03,
"46000115001",1179212,SD,Wastewater,SINAI WWTP,,Public,N,,N,UNC,,2013-04-26,
"46000271001",1179226,SD,Wastewater,FREDRICK LAGOONS,,Public,N,,N,UNC,,2013-04-26,
"46000278001",1179233,SD,Wastewater,GEDDES LAGOONS,,Public,N,,N,UNC,,2012-04-15,
"46000397001",1179273,SD,Wastewater,ANDOVER STP,,Public,N,,N,UNC,,2013-04-26,
"46000462001",1179322,SD,Wastewater,JAVA STP,,Public,N,,N,UNC,,2012-04-15,
"46000466001",1179325,SD,Wastewater,KEYSTONE-MT. RUSHMORE STP,,Public,N,,N,UNC,,2013-04-26,
"46000580003",1179417,SD,Wastewater,STOCKADE LAKE,,Public,N,,N,UNC,,2011-04-01,
"42000098003",3291210,PA,Wastewater,BRIDGEPORT DEKALB ST DIVERSION,,Public,N,,N,UNC,,2023-05-03,
"42000023830",3076690,PA,Wastewater,SHARON HILL BORO CS,,Public,N,,N,UNC,,2023-05-03,
"42000221001",3101793,PA,Wastewater,DARBY CREEK JOINT AUTH CS,,Public,N,,N,UNC,,2023-05-03,
"42000104001",3198908,PA,Wastewater,U FREDERICK TWP STP,,Public,N,,N,UNC,,2023-05-03,
"42000220001",1195497,PA,Wastewater,MUCKINPATES AUTH CS,,Public,N,,N,UNC,,2023-05-03,
"42001161001",1195645,PA,Wastewater,LYKENS BORO STP,,Public,N,,N,UNC,,2023-05-03,
"42001276001",1195726,PA,Wastewater,ALSACE SEWAGE FACILITY,,Public,N,,N,UNC,,2023-05-03,
"42001297001",1195752,PA,Wastewater,MECHANICSVILLE SS,,Public,N,,N,UNC,,2023-05-03,
"42002072001",1195840,PA,Wastewater,NEWPORT TWP SS,,Public,N,,N,UNC,,2023-05-03,
"42003033001",1196011,PA,Wastewater,GARRETT BORO STP,,Public,N,,N,UNC,,2023-05-03,
"42003057001",1196028,PA,Wastewater,SHIPPENSBURG BORO STP,,Public,N,,N,UNC,,2023-05-03,
"42003067002",1196039,PA,Wastewater,ABBOTTSTOWN PARADISE  / HAMILTON CS,,Public,N,,N,UNC,,2023-05-03,
"42003270001",1196213,PA,Wastewater,EAST MANCHESTER TWP.,,Public,N,,N,UNC,,2023-05-03,
"42004045001",1196263,PA,Wastewater,LOCK HAVEN CITY STP,,Public,N,,N,UNC,,2023-05-03,
"42004070001",1196285,PA,Wastewater,ROARING SPRING MUN AUTH,,Public,N,,N,UNC,,2023-05-03,
"46000038001",1179141,SD,Wastewater,GETTYSBURG WWT FACILITIES,,Public,N,,N,UNC,,2013-04-26,
"42005019003",1196474,PA,Wastewater,SOUTH PARK SS TO CLAIRTON,,Public,N,,N,UNC,,2023-05-03,
"42005033008",1196505,PA,Wastewater,CONEMAUGH TWP INDIANA STP,,Public,N,,N,UNC,,2023-05-03,
"42006173001",1227245,PA,Wastewater,JAMESTOWN STP,,Public,N,,N,UNC,,2023-05-03,
"28000240005",1160235,MS,Wastewater,CLINTON BRIARS POTW,,Public,N,,N,UNC,,2023-05-03,
"28000350001",1160269,MS,Wastewater,DUCK HILL POTW,,Public,N,,N,UNC,,2023-05-03,
"41000236001",1164451,OR,Wastewater,PRAIRIE CITY STP,,Public,N,,Y,UNC,,2023-05-03,
"28000240001",3533676,MS,Wastewater,Renova Collection,The Town of Renova has a wastewater collection system and pumps it's wastewater to the City of Cleveland for treatment.,Public,N,,N,UNC,,2023-05-03,
"42000023822",3087368,PA,Wastewater,FOLCROFT BORO CS,,Public,N,,N,UNC,,2023-05-03,
"42001064003",1195564,PA,Wastewater,SPRING TWP BERKS SS,,Public,N,,N,UNC,,2023-05-03,
"42001189001",1195664,PA,Wastewater,E PETERSBURG BORO SS TO LASA,,Public,N,,N,UNC,,2023-05-03,
"42001272001",1195722,PA,Wastewater,CLAY TWP SUPERVISORS - HOPELAND STP,,Public,N,,N,UNC,,2023-05-03,
"42001292001",1195746,PA,Wastewater,LOWER TOWAMENSING CS,,Public,N,,N,UNC,,2023-05-03,
"42003064002",1196035,PA,Wastewater,MANCHESTER TWP SS TO SPRINGETTSBURY,,Public,N,,N,UNC,,2023-05-03,
"42003079001",1196054,PA,Wastewater,YORK SPRINGS STP,,Public,N,,N,UNC,,2023-05-03,
"42003153001",1196134,PA,Wastewater,WELLSVILLE BORO SS,,Public,N,,N,UNC,,2023-05-03,
"42003282001",1196219,PA,Wastewater,SPRINGFIELD TWP SEW AUTH,,Public,N,,N,UNC,,2023-05-03,
"42004024001",1196244,PA,Wastewater,CATAWISSA BORO STP,,Public,N,,N,UNC,,2023-05-03,
"42004124001",1196348,PA,Wastewater,ADAMS TWP - MINE 42 STP,,Public,N,,N,UNC,,2023-05-03,
"42005012001",1196465,PA,Wastewater,WASHINGTON E WASH STP,,Public,N,,N,UNC,,2023-05-03,
"42005119001",1196617,PA,Wastewater,OHIO TWP SS TO ALCOSAN,,Public,N,,N,UNC,,2023-05-03,
"42005143001",1196639,PA,Wastewater,RICES LANDING BORO STP,,Public,N,,N,UNC,,2023-05-03,
"42005161001",1196655,PA,Wastewater,CALLERY CS TO EVANS CITY,,Public,N,,N,UNC,,2023-05-03,
"42005209001",1196709,PA,Wastewater,MATHER STP,,Public,N,,N,UNC,,2023-05-03,
"42005373001",1196879,PA,Wastewater,MCKEES ROCKS CS TO ALCOSAN,,Public,N,,N,UNC,,2023-05-03,
"42005374001",1196880,PA,Wastewater,WHITAKER BORO SS TO ALCOSAN,,Public,N,,N,UNC,,2023-05-03,
"42005411001",1196911,PA,Wastewater,STATE SCH & HOSP CS,,Public,N,,N,UNC,,2023-05-03,
"42006150001",1197069,PA,Wastewater,CLEARFIELD STP,,Public,N,,N,UNC,,2023-05-03,
"42006159001",1197080,PA,Wastewater,SHIPPENVILLE BOROUGH,,Public,N,,N,UNC,,2023-05-03,
"42006165001",1197083,PA,Wastewater,CLINTONVILLE BORO STP,,Public,N,,N,UNC,,2023-05-03,
"42007557001",1197283,PA,Wastewater,BUTLER TWP CS TO FRACKVILLE,,Public,N,,N,UNC,,2023-05-03,
"42000023008",3077370,PA,Wastewater,DARBY BORO CS,,Public,N,,N,UNC,,2023-05-03,
"42003179002",403633,PA,Wastewater,BEDFORD TWP WOLFBURG CS,,Public,N,,N,UNC,,2023-05-03,
"42001306101",406793,PA,Wastewater,SOUTH TAMAQUA STP,,Public,N,,N,UNC,,2023-05-03,
"42007002005",418797,PA,Wastewater,NEW CENTERVILLE STP,,Public,N,,N,UNC,,2023-05-03,
"28001030006",3349632,MS,Wastewater,PONTOTOC WASTEWATER TREATMENT FACI,,Public,N,,N,UNC,,2023-05-03,
"46000018001",1237150,SD,Wastewater,BRANDON WWTP,,Public,N,,N,UNC,,2013-04-26,
"46000494001",1237182,SD,Wastewater,SPENCER STP,,Public,N,,N,UNC,,2011-04-01,
"42002218001",1227193,PA,Wastewater,WESTFIELD BORO STP,,Public,N,,N,UNC,,2023-05-03,
"42006036002",464533,PA,Wastewater,CRANBERRY TWP - RTE 322 EXTENSION,,Public,N,,N,UNC,,2023-05-03,
"46000042001",1179144,SD,Wastewater,HIGHMORE WWT WORKS,,Public,N,,N,UNC,,2013-04-26,
"46000110001",1179207,SD,Wastewater,SIOUX FALLS WWT FACILITY,,Public,N,,N,UNC,,2013-04-26,
"46000421001",1179295,SD,Wastewater,ORIENT STP,,Public,N,,N,UNC,,2012-04-15,
"42004190905",416583,PA,Wastewater,BRADY TWP - SOUTHEAST STP,,Public,N,,N,UNC,,2023-05-03,
"42004031002",433012,PA,Wastewater,MAHONING TWP,,Public,N,,N,UNC,,2023-05-03,
"28001415004",477160,MS,Wastewater,Hancock Co Utility Auth.- WEST POTW,Activated sludge WWTF followed by ultraviolet light disinfection.,Public,N,,N,UNC,,2023-05-03,
"45000164002",1157072,SC,Wastewater,PAGELAND NW WWTF,,Public,N,,N,UNC,,2023-05-03,
"45000250001",1157142,SC,Wastewater,GEORGETOWN WWTP,,Public,N,,N,UNC,,2023-05-03,
"28000325001",1160265,MS,Wastewater,DERMA POTW,,Public,N,,N,UNC,,2023-05-03,
"28000365001",1160271,MS,Wastewater,EASTABUCHIE SEPTICS,,Public,N,,Y,UNC,,2023-05-03,
"28000415001",1160282,MS,Wastewater,"FAYETTE POTW, NORTH LAGOON",,Public,N,,N,UNC,,2023-05-03,
"28000600001",1160331,MS,Wastewater,ISOLA POTW,,Public,N,,N,UNC,,2023-05-03,
"28000795001",1160376,MS,Wastewater,MEADVILLE POTW,,Public,N,,N,UNC,,2023-05-03,
"28000850001",1160387,MS,Wastewater,MOSS POINT COLLECTION SYS,,Public,N,,N,UNC,,2023-05-03,
"28001851001",1160795,MS,Wastewater,WAYSIDE SEPTICS,,Public,N,,Y,UNC,,2023-05-03,
"41000116001",1164368,OR,Wastewater,CONDON STP,,Public,N,,Y,UNC,,2023-05-03,
"42000009001",1195350,PA,Wastewater,NEWTOWN CS,,Public,N,,N,UNC,,2023-05-03,
"42000035001",1195371,PA,Wastewater,HATFIELD BORO CS,,Public,N,,N,UNC,,2023-05-03,
"42000099001",1195435,PA,Wastewater,PA AMERICAN PARKESBURG PS,,Private,N,,N,UNC,,2023-05-03,
"42000101002",1195438,PA,Wastewater,HORSHAM TWP CS,,Public,N,,N,UNC,,2023-05-03,
"42001048001",1195543,PA,Wastewater,WEATHERLY MUN AUTH,,Public,N,,N,UNC,,2023-05-03,
"42003015001",1227196,PA,Wastewater,NEWPORT BORO STP,,Public,N,,N,UNC,,2023-05-03,
"42006009001",1227235,PA,Wastewater,GREENVILLE STP,,Public,N,,N,UNC,,2023-05-03,
"42003034001",1227199,PA,Wastewater,WAYNESBORO STP,,Public,N,,N,UNC,,2023-05-03,
"28000565001",3523436,MS,Wastewater,Southwest MS Community College,,Public,N,,N,UNC,,2023-05-03,
"45041272011",380410,SC,Wastewater,Richland Co.-St. Andrews Terrace,,Public,N,,N,UNC,,2023-05-03,
"06004018001",1175505,CA,Wastewater,Camrosa Water Reclamation Facility,,Public,N,,N,UNC,,2023-05-03,
"32000022001",1144662,NV,Wastewater,GERLACH GID,"drain, dry and remove sludge from ponds then line ponds, add flow meter, new pump station",Public,N,,Y,UNC,,2023-05-03,
"45000166001",1157074,SC,Wastewater,ST. MATTHEWS SOUTH PLANT,,Public,N,,N,UNC,,2023-05-03,
"45000244006",1157138,SC,Wastewater,Pickens/12 Mile RV & Wolf Creek,,Public,N,,N,UNC,,2023-05-03,
"28000990003",482187,MS,Wastewater,PELAHATCHIE LAKE SEPTICS,,Public,N,,N,UNC,,2023-05-03,
"42006205002",390438,PA,Wastewater,WILMINGTON TWP CS TO N. WILMINGTON,,Public,N,,N,UNC,,2023-05-03,
"45000242002",1157134,SC,Wastewater,ROPER,,Public,N,,N,UNC,,2023-05-03,
"45000293001",1157197,SC,Wastewater,CHAPIN WTF,,Public,N,,N,UNC,,2023-05-03,
"45008001001",1157271,SC,Wastewater,CATEECHEE VILLAGE STP,,Public,N,,N,UNC,,2023-05-03,
"28000265003",1160246,MS,Wastewater,COLUMBUS - THE ISLAND COLLECTION,,Public,N,,N,UNC,,2023-05-03,
"28000345001",1160268,MS,Wastewater,DREW POTW,,Public,N,,N,UNC,,2023-05-03,
"28000405001",1160280,MS,Wastewater,ETHEL POTW,,Public,N,,N,UNC,,2023-05-03,
"28001336001",1160507,MS,Wastewater,TUCKER PARK COLLECTION SYSTEM,,Public,N,,N,UNC,,2023-05-03,
"28001515001",1160560,MS,Wastewater,MAYERSVILLE POTW,,Public,N,,N,UNC,,2023-05-03,
"28001593001",1160613,MS,Wastewater,WALLS Collection System,This is an existing collection system serving the Town of Walls.  Wastewater is collected and sent to the DCRUA _ Hohnson Creek POTW for treatment.,Public,N,,N,UNC,,2023-05-03,
"28000061001",1160187,MS,Wastewater,BAYSIDE PARK COLLECTORS,,Public,N,,N,UNC,,2023-05-03,
"28000311001",1160258,MS,Wastewater,"DALEWOOD S D, PLANT NO. 1",,Public,N,,N,UNC,,2023-05-03,
"28001163001",1160463,MS,Wastewater,SCHLATER POTW,,Public,N,,N,UNC,,2023-05-03,
"28001470001",1160545,MS,Wastewater,WINSTONVILLE POTW,,Public,N,,N,UNC,,2023-05-03,
"41000190001",1164421,OR,Wastewater,LOSTINE ON-SITES,,Public,N,,Y,UNC,,2023-05-03,
"42000101003",3291178,PA,Wastewater,HORSHAM TWP -WICHARD CS,,Public,N,,N,UNC,,2023-05-03,
"46000059001",1179162,SD,Wastewater,TEA WWTP,,Public,N,,N,UNC,,2013-04-26,
"42005063010",448286,PA,Wastewater,HEMPFIELD TWP EARL LOHR STP,,Public,N,,N,UNC,,2023-05-03,
"28000540005",3534256,MS,Wastewater,Hazlehurst POTW Lagoon,Aerated Lagoon followed by sand filters,Public,N,,N,UNC,,2023-05-03,
"46000388001",1179265,SD,Wastewater,WILLOW LAKE WWTP,,Public,N,,N,UNC,,2012-04-15,
"46000414001",1179290,SD,Wastewater,BURKE LAGOON,,Public,N,,N,UNC,,2012-04-15,
"42000003001",3109908,PA,Wastewater,RADNOR-HAVERFORD-MARPLE CS,,Public,N,,N,UNC,,2023-05-03,
"42005088001",3129948,PA,Wastewater,PROSPECT BORO CS,,Public,N,,N,UNC,,2023-05-03,
"28000785001",1160374,MS,Wastewater,MARKS POTW,,Public,N,,N,UNC,,2023-05-03,
"42005155002",421464,PA,Wastewater,INDIANA CO MSA - SAGAMORE SS,,Public,N,,N,UNC,,2023-05-03,
"42004085002",410955,PA,Wastewater,EAST CARROLL TWP SS,,Public,N,,N,UNC,,2023-05-03,
"06003100001",1175453,CA,Wastewater,BIG BASIN ST PK WWTF,,Public,N,,N,UNC,,2023-05-03,
"46000412001",1179288,SD,Wastewater,FAULKTON STP,,Public,N,,N,UNC,,2013-10-24,
"42000061001",1195398,PA,Wastewater,PA AMERICAN COATESVILLE WWTP,,Private,N,,N,UNC,,2023-05-03,
"45041272003",380294,SC,Wastewater,Richland Co.-Haskell Heights,,Public,N,,N,UNC,,2023-05-03,
"42006161101",390684,PA,Wastewater,MCCALMONT TWP - ANITA STP,,Public,N,,N,UNC,,2023-05-03,
"06002111001",1175350,CA,Wastewater,LAS GALLINAS VALLEY RECL,,Public,N,,N,UNC,,2023-05-03,
"46000057001",1179160,SD,Wastewater,RELIANCE LAGOON,,Public,N,,N,UNC,,2013-04-26,
"46000099001",1179198,SD,Wastewater,TYNDALL WWT FACILITIES,,Public,N,,N,UNC,,2013-04-26,
"42001182001",1195658,PA,Wastewater,CONOY TWP BAINBRIDGE STP,,Public,N,,N,UNC,,2023-05-03,
"42001193001",1195667,PA,Wastewater,EPHRATA TWP SS,,Public,N,,N,UNC,,2023-05-03,
"42001247001",1195706,PA,Wastewater,PALMER TWP SS,,Public,N,,N,UNC,,2023-05-03,
"42002103002",1195871,PA,Wastewater,BUTLER TWP - ST JOHNS STP,,Public,N,,N,UNC,,2023-05-03,
"42002110001",1195877,PA,Wastewater,HALLSTEAD-GREAT BEND JNT SEW A,,Public,N,,N,UNC,,2023-05-03,
"42002119001",1195891,PA,Wastewater,DELAWARE WATER GAP STP,,Public,N,,N,UNC,,2023-05-03,
"42002304001",1195963,PA,Wastewater,CLIFFORD TWP CS,,Public,N,,N,UNC,,2023-05-03,
"42003018001",1195998,PA,Wastewater,MEYERSDALE BORO STP,,Public,N,,N,UNC,,2023-05-03,
"42003075001",1196050,PA,Wastewater,DALLASTOWN BORO S S,,Public,N,,N,UNC,,2023-05-03,
"42005005001",1196451,PA,Wastewater,CONNELLSVILLE STP,,Public,N,,N,UNC,,2023-05-03,
"42005313001",1196811,PA,Wastewater,WAYNESBURG STP,,Public,N,,N,UNC,,2023-05-03,
